Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time;Probe amplitude correction
JS;0;1;1;1;2;3;0;0;2;0;1;0.59041;NaN
JS;0;1;1;1;3;2;0;0;3;0;1;0.59629;NaN
JS;0;1;1;0;8;4;1;NaN;2;1;1;0.61096;NaN
JS;0;1;1;1;5;1;0;0;1;0;1;0.61303;NaN
JS;0;1;1;1;3;3;1;NaN;3;1;1;0.59675;NaN
JS;0;1;1;1;1;3;0;0;2;0;1;0.56562;NaN
JS;0;1;1;0;9;3;0;NaN;2;0;1;0.55655;NaN
JS;0;1;1;1;1;2;1;NaN;3;0;0;0.5815;NaN
JS;0;1;1;1;3;1;0;1;3;1;0;0.65353;NaN
JS;0;1;1;1;2;5;0;0;3;0;1;0.58117;NaN
JS;0;1;1;1;5;2;1;NaN;2;0;0;0.58919;NaN
JS;0;1;1;0;10;2;1;NaN;3;0;0;0.55766;NaN
JS;0;1;1;1;4;4;1;NaN;2;0;0;0.60684;NaN
JS;0;1;1;0;8;2;1;NaN;2;0;0;0.60569;NaN
JS;0;1;1;0;8;2;0;NaN;2;0;1;0.83669;NaN
JS;0;1;1;0;6;1;0;NaN;3;0;1;0.59822;NaN
JS;0;1;1;1;1;2;1;NaN;3;1;1;0.62873;NaN
JS;0;1;1;1;4;3;0;0;1;1;0;0.59745;NaN
JS;0;1;1;0;9;1;1;NaN;5;1;1;0.58623;NaN
JS;0;1;1;1;2;2;1;NaN;5;1;1;0.58673;NaN
JS;0;1;1;0;9;3;0;NaN;2;1;0;0.6138;NaN
JS;0;1;1;1;3;2;1;NaN;2;0;0;0.57332;NaN
JS;0;1;1;1;2;5;1;NaN;2;1;1;0.58082;NaN
JS;0;1;1;1;4;4;1;NaN;4;1;1;0.6209;NaN
JS;0;1;1;0;9;1;1;NaN;2;0;0;0.63696;NaN
JS;0;1;1;1;5;3;0;0;2;0;1;0.58997;NaN
JS;0;1;1;1;3;4;1;NaN;4;1;1;0.63059;NaN
JS;0;1;1;0;8;2;0;NaN;2;0;1;0.6126;NaN
JS;0;1;1;1;1;5;1;NaN;2;1;1;0.60171;NaN
JS;0;1;1;1;3;5;1;NaN;5;1;1;0.60569;NaN
JS;0;1;1;0;10;2;0;NaN;2;1;0;0.61287;NaN
JS;0;1;1;0;8;4;0;NaN;1;0;1;0.60433;NaN
JS;0;1;1;0;10;5;0;NaN;2;1;0;0.56587;NaN
JS;0;1;1;1;4;4;0;1;1;0;1;0.59681;NaN
JS;0;1;1;0;9;1;0;NaN;2;1;0;0.56582;NaN
JS;0;1;1;1;2;5;0;0;3;0;1;0.54882;NaN
JS;0;1;1;1;4;3;0;1;2;1;0;0.62924;NaN
JS;0;1;1;1;1;4;0;0;1;0;1;0.58982;NaN
JS;0;1;1;1;3;3;0;1;1;0;1;0.57434;NaN
JS;0;1;1;0;8;5;0;NaN;1;0;1;0.58996;NaN
JS;0;1;1;1;5;5;0;1;1;0;1;0.5263;NaN
JS;0;1;1;1;5;4;1;NaN;4;1;1;0.59719;NaN
JS;0;1;1;0;10;3;1;NaN;3;0;0;0.5822;NaN
JS;0;1;1;0;7;4;0;NaN;2;1;0;0.58234;NaN
JS;0;1;1;1;3;3;0;1;2;0;1;0.52665;NaN
JS;0;1;1;1;3;5;1;NaN;4;1;1;0.54108;NaN
JS;0;1;1;0;7;5;0;NaN;2;0;1;573;NaN
JS;0;1;1;1;4;3;0;0;2;0;1;0.55659;NaN
JS;0;1;1;0;7;1;0;NaN;1;0;1;0.53897;NaN
JS;0;1;1;1;2;5;1;NaN;4;1;1;0.54937;NaN
JS;0;1;1;1;3;2;0;0;1;0;1;0.54177;NaN
JS;0;1;1;1;2;5;1;NaN;4;1;1;0.53367;NaN
JS;0;1;1;1;5;4;1;NaN;1;0;0;0.59712;NaN
JS;0;1;1;1;1;4;1;NaN;3;1;1;494;NaN
JS;0;1;1;1;2;1;0;0;3;1;0;0.5497;NaN
JS;0;1;1;0;10;1;1;NaN;5;1;1;0.56588;NaN
JS;0;1;1;0;7;1;1;NaN;5;1;1;0.56484;NaN
JS;0;1;1;1;2;4;1;NaN;5;1;1;0.5663;NaN
JS;0;1;1;0;6;2;1;NaN;2;0;0;0.5916;NaN
JS;0;1;1;1;2;2;1;NaN;1;0;0;0.59757;NaN
JS;0;1;1;1;5;3;1;NaN;3;1;1;0.59061;NaN
JS;0;1;1;1;3;5;1;NaN;4;1;1;0.60457;NaN
JS;0;1;1;1;1;2;0;1;1;0;1;0.60616;NaN
JS;0;1;1;0;10;3;0;NaN;3;1;0;0.64522;NaN
JS;0;1;1;0;6;2;0;NaN;2;0;1;0.57257;NaN
JS;0;1;1;0;10;5;0;NaN;3;0;1;0.53983;NaN
JS;0;1;1;0;7;2;0;NaN;3;1;0;0.61171;NaN
JS;0;1;1;1;1;3;1;NaN;3;0;0;0.5953;NaN
JS;0;1;1;0;7;1;1;NaN;2;0;0;0.60429;NaN
JS;0;1;1;0;6;1;1;NaN;1;0;0;0.57398;NaN
JS;0;1;1;0;8;1;1;NaN;1;0;0;0.5653;NaN
JS;0;1;1;0;6;4;1;NaN;5;1;1;0.57243;NaN
JS;0;1;1;1;3;4;0;1;3;0;1;0.71025;NaN
JS;0;1;1;0;6;3;0;NaN;1;0;1;0.59654;NaN
JS;0;1;1;1;4;4;1;NaN;2;1;1;0.63758;NaN
JS;0;1;1;1;2;4;0;0;2;0;1;0.61468;NaN
JS;0;1;1;1;1;4;1;NaN;4;1;1;0.60639;NaN
JS;0;1;1;1;5;1;0;1;2;1;0;0.56532;NaN
JS;0;1;1;1;2;3;0;1;2;1;0;0.59632;NaN
JS;0;1;1;0;8;3;1;NaN;5;1;1;0.57325;NaN
JS;0;1;1;0;6;3;0;NaN;2;0;1;0.5888;NaN
JS;0;1;1;1;3;2;0;1;1;0;1;0.58125;NaN
JS;0;1;1;0;10;1;0;NaN;2;1;0;0.65327;NaN
JS;0;1;1;1;1;5;0;0;1;0;1;0.5969;NaN
JS;0;1;1;0;8;1;0;NaN;1;0;1;0.5899;NaN
JS;0;1;1;0;9;5;1;NaN;5;1;1;0.58259;NaN
JS;0;1;1;1;1;2;0;1;3;1;0;0.62791;NaN
JS;0;1;1;1;1;1;1;NaN;5;1;1;0.61257;NaN
JS;0;1;1;0;8;4;0;NaN;1;0;1;0.62007;NaN
JS;0;1;1;0;6;5;1;NaN;2;0;0;0.55068;NaN
JS;0;1;1;1;1;5;0;0;1;0;1;0.53258;NaN
JS;0;1;1;1;5;2;0;0;1;0;1;0.58248;NaN
JS;0;1;1;1;4;3;0;1;1;0;1;0.55049;NaN
JS;0;1;1;1;1;2;0;1;2;0;1;0.5804;NaN
JS;0;1;1;1;4;5;1;NaN;5;1;1;0.60451;NaN
JS;0;1;1;1;2;1;1;NaN;3;0;0;638;NaN
JS;0;1;1;1;1;2;1;NaN;2;0;0;0.62083;NaN
JS;0;1;1;0;10;2;0;NaN;2;1;0;0.66066;NaN
JS;0;1;1;1;1;5;1;NaN;5;1;1;0.61077;NaN
JS;0;1;1;1;3;1;0;1;1;0;1;0.62868;NaN
JS;0;1;1;0;6;2;0;NaN;3;1;0;0.63743;NaN
JS;0;1;1;0;10;1;0;NaN;1;0;1;0.5585;NaN
JS;0;1;1;1;4;1;1;NaN;1;0;0;0.58103;NaN
JS;0;1;1;1;2;5;1;NaN;3;1;1;0.6185;NaN
JS;0;1;1;0;10;5;0;NaN;1;0;1;0.62107;NaN
JS;0;1;1;0;7;5;0;NaN;3;1;0;0.63717;NaN
JS;0;1;1;1;5;2;0;1;1;0;1;0.61427;NaN
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.62979;NaN
JS;0;1;1;0;6;5;1;NaN;5;1;1;0.58241;NaN
JS;0;1;1;0;6;3;1;NaN;3;0;0;0.62239;NaN
JS;0;1;1;1;3;5;0;0;3;0;1;0.63049;NaN
JS;0;1;1;1;2;3;0;0;3;0;1;0.58858;NaN
JS;0;1;1;0;8;1;0;NaN;1;0;1;0.54922;NaN
JS;0;1;1;1;2;2;1;NaN;4;1;1;0.57353;NaN
JS;0;1;1;1;2;1;1;NaN;5;1;1;0.58104;NaN
JS;0;1;1;1;5;1;1;NaN;5;1;1;0.62398;NaN
JS;0;1;1;0;8;2;0;NaN;3;0;1;0.58158;NaN
JS;0;1;1;1;3;4;0;1;3;0;1;0.55757;NaN
JS;0;1;1;0;8;3;1;NaN;3;0;0;0.58254;NaN
JS;0;1;1;0;6;3;1;NaN;3;0;0;0.59048;NaN
JS;0;1;1;1;1;2;1;NaN;5;1;1;0.60453;NaN
JS;0;1;1;1;5;1;0;0;1;0;1;0.5981;NaN
JS;0;1;1;1;4;5;0;1;1;0;1;0.65257;NaN
JS;0;1;1;0;7;2;1;NaN;1;1;1;0.62299;NaN
JS;0;1;1;1;3;2;1;NaN;1;1;1;0.63621;NaN
JS;0;1;1;0;6;1;1;NaN;5;1;1;0.54944;NaN
JS;0;1;1;1;5;1;1;NaN;1;0;0;0.59789;NaN
JS;0;1;1;0;6;2;0;NaN;1;0;1;0.57241;NaN
JS;0;1;1;0;9;1;0;NaN;3;1;0;0.64623;NaN
JS;0;1;1;1;1;2;1;NaN;3;1;1;0.58134;NaN
JS;0;1;1;0;7;4;1;NaN;4;1;1;0.58136;NaN
JS;0;1;1;0;7;5;0;NaN;2;1;0;0.61908;NaN
JS;0;1;1;1;5;2;1;NaN;1;0;0;0.60556;NaN
JS;0;1;1;1;2;2;1;NaN;4;1;1;0.61259;NaN
JS;0;1;1;1;1;4;0;0;3;0;1;0.59866;NaN
JS;0;1;1;1;3;1;1;NaN;4;1;1;0.63715;NaN
JS;0;1;1;0;8;2;1;NaN;1;0;0;0.5878;NaN
JS;0;1;1;0;9;5;1;NaN;4;1;1;0.55635;NaN
JS;0;1;1;0;10;5;0;NaN;2;0;1;0.60142;NaN
JS;0;1;1;1;3;1;1;NaN;4;1;1;0.69333;NaN
JS;0;1;1;0;7;5;1;NaN;5;1;1;0.64504;NaN
JS;0;1;1;1;1;3;1;NaN;5;1;1;0.63619;NaN
JS;0;1;1;1;4;5;1;NaN;5;1;1;0.64531;NaN
JS;0;1;1;0;8;2;1;NaN;2;0;0;0.56447;NaN
JS;0;1;1;0;7;4;0;NaN;2;1;0;0.58987;NaN
JS;0;1;1;1;3;1;0;1;2;1;0;0.64651;NaN
JS;0;1;1;0;7;2;1;NaN;4;1;1;0.55752;NaN
JS;0;1;1;1;1;1;0;0;3;0;1;0.61462;NaN
JS;0;1;1;1;2;5;1;NaN;3;0;0;0.60353;NaN
JS;0;1;1;1;3;5;0;0;1;0;1;0.58913;NaN
JS;0;1;1;1;5;1;1;NaN;1;0;0;0.67769;NaN
JS;0;1;1;0;9;1;1;NaN;4;0;0;0.61227;NaN
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.58239;NaN
JS;0;1;1;0;8;1;0;NaN;1;0;1;0.63033;NaN
JS;0;1;1;1;4;3;0;1;3;0;1;0.59629;NaN
JS;0;1;1;1;1;4;0;0;2;0;1;0.61352;NaN
JS;0;1;1;1;5;2;0;1;2;0;1;0.57304;NaN
JS;0;1;1;0;9;4;1;NaN;2;0;0;0.56451;NaN
JS;0;1;1;1;4;3;0;0;3;0;1;0.59799;NaN
JS;0;1;1;0;9;2;0;NaN;3;0;1;0.53252;NaN
JS;0;1;1;1;2;3;1;NaN;4;1;1;0.60623;NaN
JS;0;1;1;1;3;5;0;1;1;0;1;0.60296;NaN
JS;0;1;1;1;4;4;1;NaN;5;1;1;0.58046;NaN
JS;0;1;1;0;6;5;1;NaN;5;1;1;0.54046;NaN
JS;0;1;1;1;2;1;0;1;2;1;0;0.57242;NaN
JS;0;1;1;0;10;2;1;NaN;3;0;0;0.5744;NaN
JS;0;1;1;1;1;5;0;1;2;0;1;0.58185;NaN
JS;0;1;1;0;6;2;1;NaN;2;0;0;0.57382;NaN
JS;0;1;1;1;4;3;0;0;2;0;1;0.61871;NaN
JS;0;1;1;0;9;4;0;NaN;3;0;1;0.59752;NaN
JS;0;1;1;0;7;1;1;NaN;1;0;0;0.59843;NaN
JS;0;1;1;0;6;1;0;NaN;3;1;0;0.64496;NaN
JS;0;1;1;1;4;3;0;0;2;0;1;0.62262;NaN
JS;0;1;1;1;3;5;0;1;2;1;0;0.59365;NaN
JS;0;1;1;1;2;3;1;NaN;4;1;1;0.56265;NaN
JS;0;1;1;0;6;1;0;NaN;3;0;1;0.58264;NaN
JS;0;1;1;1;5;4;1;NaN;4;1;1;0.64416;NaN
JS;0;1;1;1;2;5;0;0;2;0;1;0.62977;NaN
JS;0;1;1;1;2;2;1;NaN;2;0;0;0.5754;NaN
JS;0;1;1;1;5;2;1;NaN;3;0;0;0.59625;NaN
JS;0;1;1;1;5;5;0;0;3;0;1;0.62137;NaN
JS;0;1;1;0;7;4;0;NaN;3;1;0;0.54136;NaN
JS;0;1;1;1;5;4;0;1;1;0;1;0.58142;NaN
JS;0;1;1;1;4;5;0;1;3;1;0;0.5974;NaN
JS;0;1;1;1;5;1;1;NaN;4;1;1;0.57191;NaN
JS;0;1;1;1;4;2;1;NaN;5;1;1;0.59789;NaN
JS;0;1;1;0;7;2;0;NaN;1;0;1;0.57793;NaN
JS;0;1;1;0;8;1;1;NaN;3;1;1;0.60215;NaN
JS;0;1;1;1;4;2;0;0;1;1;0;0.56592;NaN
JS;0;1;1;1;4;3;1;NaN;4;0;0;0.58095;NaN
JS;0;1;1;0;6;4;1;NaN;1;0;0;0.56249;NaN
JS;0;1;1;1;4;3;1;NaN;3;0;0;0.59056;NaN
JS;0;1;1;1;1;5;1;NaN;2;0;0;0.57236;NaN
JS;0;1;1;1;2;3;1;NaN;5;1;1;0.59029;NaN
JS;0;1;1;0;7;1;1;NaN;1;0;0;0.60438;NaN
JS;0;1;1;0;9;3;1;NaN;4;1;1;0.6219;NaN
JS;0;1;1;1;5;5;1;NaN;4;1;1;598;NaN
JS;0;1;1;1;5;5;1;NaN;5;1;1;0.5885;NaN
JS;0;1;1;1;5;4;0;0;1;0;1;0.60252;NaN
JS;0;1;1;0;10;5;1;NaN;4;0;0;0.60654;NaN
JS;0;1;1;1;5;5;1;NaN;4;1;1;0.62163;NaN
JS;0;1;1;1;1;1;0;1;1;0;1;0.64569;NaN
JS;0;1;1;1;5;2;1;NaN;2;1;1;0.64483;NaN
JS;0;1;1;1;3;3;1;NaN;3;1;1;0.59043;NaN
JS;0;1;1;1;1;3;0;0;3;0;1;0.58847;NaN
JS;0;1;1;0;8;3;0;NaN;1;0;1;0.54097;NaN
JS;0;1;1;1;5;4;1;NaN;4;1;1;0.57284;NaN
JS;0;1;1;1;3;3;1;NaN;1;1;1;0.58834;NaN
JS;0;1;1;1;1;3;0;1;1;0;1;0.62875;NaN
JS;0;1;1;1;2;4;1;NaN;5;1;1;0.57351;NaN
JS;0;1;1;0;7;2;0;NaN;2;1;0;0.58096;NaN
JS;0;1;1;1;1;2;0;0;2;0;1;0.58879;NaN
JS;0;1;1;1;4;5;0;0;2;0;1;0.57884;NaN
JS;0;1;1;0;7;3;0;NaN;1;0;1;0.57352;NaN
JS;0;1;1;1;3;4;1;NaN;5;1;1;0.59718;NaN
JS;0;1;1;0;7;3;1;NaN;2;0;0;0.58991;NaN
JS;0;1;1;0;8;2;1;NaN;3;1;1;0.61474;NaN
JS;0;1;1;1;1;5;0;0;3;0;1;0.55553;NaN
JS;0;1;1;0;9;4;0;NaN;2;1;0;0.62282;NaN
JS;0;1;1;1;5;4;0;1;1;0;1;0.5564;NaN
JS;0;1;1;1;5;3;1;NaN;2;1;1;0.65337;NaN
JS;0;1;1;0;6;5;0;NaN;2;0;1;621;NaN
JS;0;1;1;0;7;3;1;NaN;5;1;1;0.62903;NaN
JS;0;1;1;0;10;5;1;NaN;5;1;1;0.69354;NaN
JS;0;1;1;1;1;5;0;0;3;0;1;0.63737;NaN
JS;0;1;1;0;9;3;0;NaN;2;0;1;0.67849;NaN
JS;0;1;1;0;6;4;0;NaN;3;0;1;0.6132;NaN
JS;0;1;1;1;4;2;1;NaN;2;0;0;0.61275;NaN
JS;0;1;1;1;1;4;1;NaN;2;1;1;0.64979;NaN
JS;0;1;1;0;6;2;1;NaN;2;0;0;0.59039;NaN
JS;0;1;1;0;9;2;0;NaN;3;0;1;0.62848;NaN
JS;0;1;1;0;6;2;1;NaN;3;1;1;0.59706;NaN
JS;0;1;1;0;6;5;0;NaN;1;0;1;0.59811;NaN
JS;0;1;1;0;7;5;0;NaN;3;1;0;0.56465;NaN
JS;0;1;1;1;4;1;0;1;1;0;1;0.63022;NaN
JS;0;1;1;1;2;5;1;NaN;1;1;1;0.56422;NaN
JS;0;1;1;0;10;3;1;NaN;1;0;0;0.66966;NaN
JS;0;1;1;0;8;3;1;NaN;1;0;0;0.64376;NaN
JS;0;1;1;1;5;2;1;NaN;1;1;1;0.6535;NaN
JS;0;1;1;1;3;1;0;0;3;0;1;0.67455;NaN
JS;0;1;1;0;6;4;0;NaN;3;0;1;0.70225;NaN
JS;0;1;1;1;1;2;1;NaN;4;1;1;0.65459;NaN
JS;0;1;1;0;10;4;1;NaN;4;0;0;0.63566;NaN
JS;0;1;1;1;3;4;1;NaN;1;1;1;0.57028;NaN
JS;0;1;1;0;7;1;1;NaN;1;0;0;0.61226;NaN
JS;0;1;1;0;6;4;1;NaN;2;1;1;0.57436;NaN
JS;0;1;1;1;2;1;1;NaN;3;0;0;0.64578;NaN
JS;0;1;1;1;5;2;1;NaN;2;1;1;0.65291;NaN
JS;0;1;1;1;1;1;1;NaN;5;1;1;0.62054;NaN
JS;0;1;1;1;1;2;0;1;2;1;0;0.58064;NaN
JS;0;1;1;0;10;3;1;NaN;3;0;0;0.63661;NaN
JS;0;1;1;0;10;2;1;NaN;3;0;0;0.58176;NaN
JS;0;1;1;1;5;4;1;NaN;1;1;1;0.63524;NaN
JS;0;1;1;0;10;3;0;NaN;3;1;0;0.61245;NaN
JS;0;1;1;1;4;3;0;0;3;0;1;0.58791;NaN
JS;0;1;1;0;10;5;0;NaN;2;0;1;0.5564;NaN
JS;0;1;1;1;5;3;0;1;2;1;0;0.64283;NaN
JS;0;1;1;0;7;1;1;NaN;3;1;1;0.58847;NaN
JS;0;1;1;0;9;4;1;NaN;2;0;0;0.6121;NaN
JS;0;1;1;1;2;3;1;NaN;3;1;1;0.67024;NaN
JS;0;1;1;0;10;4;0;NaN;1;1;0;0.62582;NaN
JS;0;1;1;1;1;1;0;0;1;0;1;581;NaN
JS;0;1;1;0;8;2;0;NaN;1;0;1;0.5969;NaN
JS;0;1;1;1;2;2;0;0;2;0;1;0.6059;NaN
JS;0;1;1;0;8;2;0;NaN;2;0;1;0.61298;NaN
JS;0;1;1;1;1;2;1;NaN;2;1;1;0.58606;NaN
JS;0;1;1;0;8;5;0;NaN;3;0;1;0.62653;NaN
JS;0;1;1;1;3;3;0;0;1;0;1;0.62962;NaN
JS;0;1;1;0;8;5;1;NaN;5;1;1;0.5716;NaN
JS;0;1;1;1;1;4;0;1;1;0;1;0.61369;NaN
JS;0;1;1;0;7;2;1;NaN;2;0;0;0.61334;NaN
JS;0;1;1;0;7;2;0;NaN;3;0;1;0.62871;NaN
JS;0;1;1;1;4;3;0;0;1;0;1;0.61339;NaN
JS;0;1;1;1;1;2;1;NaN;1;1;1;0.5705;NaN
JS;0;1;1;1;3;3;0;0;2;0;1;0.59631;NaN
JS;0;1;1;1;1;4;0;0;2;1;0;0.62948;NaN
JS;0;1;1;1;3;5;0;1;1;1;0;0.6461;NaN
JS;0;1;1;1;1;1;1;NaN;5;1;1;0.60521;NaN
JS;0;1;1;0;10;2;1;NaN;2;1;1;0.59874;NaN
JS;0;1;1;1;1;3;0;0;1;1;0;0.64526;NaN
JS;0;1;1;0;6;2;1;NaN;2;0;0;0.5779;NaN
JS;0;1;1;1;4;1;1;NaN;2;0;0;0.56991;NaN
JS;0;1;1;0;9;5;1;NaN;3;1;1;0.64376;NaN
JS;0;1;1;1;5;1;0;1;2;1;0;0.72549;NaN
JS;0;1;1;1;1;3;1;NaN;2;0;0;0.61281;NaN
JS;0;1;1;0;7;4;0;NaN;1;0;1;0.62833;NaN
JS;0;1;1;1;3;1;0;0;2;0;1;0.60244;NaN
JS;0;1;1;1;1;5;1;NaN;5;1;1;0.64649;NaN
JS;0;1;1;0;8;5;1;NaN;3;1;1;0.65361;NaN
JS;0;1;1;0;7;3;0;NaN;1;1;0;0.65076;NaN
JS;0;1;1;0;10;4;1;NaN;4;0;0;0.59689;NaN
JS;0;1;1;0;10;5;1;NaN;1;0;0;0.58194;NaN
JS;0;1;1;0;10;5;0;NaN;1;0;1;0.63792;NaN
JS;0;1;1;0;10;5;0;NaN;3;0;1;0.6125;NaN
JS;0;1;1;0;10;5;1;NaN;4;0;0;0.64656;NaN
JS;0;1;1;0;9;4;0;NaN;1;0;1;0.58166;NaN
JS;0;1;1;0;8;4;0;NaN;2;0;1;0.63793;NaN
JS;0;1;1;0;8;3;0;NaN;3;0;1;0.57233;NaN
JS;0;1;1;1;3;4;0;1;2;0;1;0.63569;NaN
JS;0;1;1;1;5;4;1;NaN;1;0;0;0.61835;NaN
JS;0;1;1;1;2;3;0;0;1;0;1;0.63687;NaN
JS;0;1;1;0;9;4;0;NaN;1;1;0;686;NaN
JS;0;1;1;1;2;1;1;NaN;5;1;1;0.62123;NaN
JS;0;1;1;0;6;4;0;NaN;3;0;1;0.62132;NaN
JS;0;1;1;0;7;4;0;NaN;3;0;1;0.65085;NaN
JS;0;1;1;1;2;5;0;1;1;0;1;0.66652;NaN
JS;0;1;1;1;3;2;1;NaN;1;0;0;0.62167;NaN
JS;0;1;1;0;9;3;0;NaN;2;0;1;0.63775;NaN
JS;0;1;1;0;7;2;0;NaN;1;0;1;0.61239;NaN
JS;0;1;1;0;10;1;0;NaN;1;0;1;0.63847;NaN
JS;0;1;1;1;2;3;0;0;3;0;1;0.62105;NaN
JS;0;1;1;0;6;2;0;NaN;3;0;1;0.6531;NaN
JS;0;1;1;0;10;3;1;NaN;4;1;1;0.70873;NaN
JS;0;1;1;0;10;5;1;NaN;5;1;1;0.68549;NaN
JS;0;1;1;0;7;4;0;NaN;2;0;1;0.60482;NaN
JS;0;1;1;1;2;5;1;NaN;3;1;1;0.62225;NaN
JS;0;1;1;0;6;3;0;NaN;3;0;1;0.60624;NaN
JS;0;1;1;1;2;2;0;0;1;0;1;0.59736;NaN
JS;0;1;1;1;1;4;0;1;1;0;1;0.59841;NaN
JS;0;1;1;1;5;3;1;NaN;1;0;0;0.65292;NaN
JS;0;1;1;1;5;3;1;NaN;2;1;1;0.6206;NaN
JS;0;1;1;0;7;2;1;NaN;4;1;1;0.58867;NaN
JS;0;1;1;0;8;4;0;NaN;2;0;1;0.60264;NaN
JS;0;1;1;0;7;2;1;NaN;3;1;1;0.68982;NaN
JS;0;1;1;0;6;1;0;NaN;2;0;1;0.60407;NaN
JS;0;1;1;1;3;3;1;NaN;3;1;1;0.62952;NaN
JS;0;1;1;1;4;5;0;0;2;0;1;0.60609;NaN
JS;0;1;1;0;9;3;0;NaN;1;0;1;0.61338;NaN
JS;0;1;1;1;5;4;0;0;2;0;1;0.61267;NaN
JS;0;1;1;1;2;5;0;1;1;0;1;0.58048;NaN
JS;0;1;1;0;9;1;1;NaN;5;1;1;0.60435;NaN
JS;0;1;1;0;7;2;1;NaN;3;0;0;0.62981;NaN
JS;0;1;1;1;4;4;0;1;2;0;1;0.73185;NaN
JS;0;1;1;0;9;2;0;NaN;1;0;1;0.59597;NaN
JS;0;1;1;1;1;4;1;NaN;5;1;1;0.57267;NaN
JS;0;1;1;0;9;2;0;NaN;2;0;1;0.59068;NaN
JS;0;1;1;0;6;1;0;NaN;1;0;1;0.59679;NaN
JS;0;1;1;1;2;5;1;NaN;4;1;1;0.58173;NaN
JS;0;1;1;1;4;3;1;NaN;3;1;1;0.58554;NaN
JS;0;1;1;1;5;2;0;1;1;0;1;0.56452;NaN
JS;0;1;1;0;9;3;0;NaN;1;0;1;0.63002;NaN
JS;0;1;1;1;5;5;1;NaN;3;1;1;0.67858;NaN
JS;0;1;1;1;2;3;1;NaN;3;0;0;0.60543;NaN
JS;0;1;1;1;2;3;0;1;3;1;0;0.61231;NaN
JS;0;1;1;0;6;2;1;NaN;4;1;1;0.64637;NaN
JS;0;1;1;1;2;1;0;1;2;0;1;0.64554;NaN
JS;0;1;1;0;8;3;0;NaN;1;0;1;0.60475;NaN
JS;0;1;1;1;1;3;0;1;2;0;1;0.60619;NaN
JS;0;1;1;1;1;1;1;NaN;4;0;0;0.64279;NaN
JS;0;1;1;1;5;3;1;NaN;4;1;1;0.68435;NaN
JS;0;1;1;1;4;5;0;1;2;0;1;0.61407;NaN
JS;0;1;1;0;7;3;1;NaN;4;1;1;0.6217;NaN
JS;0;1;1;1;3;2;1;NaN;4;1;1;0.66167;NaN
JS;0;1;1;0;6;2;0;NaN;2;1;0;0.69137;NaN
JS;0;1;1;1;3;5;0;0;1;0;1;0.5736;NaN
JS;0;1;1;0;10;2;1;NaN;2;0;0;0.64508;NaN
JS;0;1;1;1;4;2;1;NaN;2;0;0;0.62822;NaN
JS;0;1;1;1;1;5;0;1;1;0;1;0.60481;NaN
JS;0;1;1;0;8;1;0;NaN;3;0;1;0.6039;NaN
JS;0;1;1;0;10;3;0;NaN;1;0;1;0.63734;NaN
JS;0;1;1;1;1;1;0;1;3;1;0;0.67846;NaN
JS;0;1;1;0;8;3;0;NaN;1;0;1;0.5732;NaN
JS;0;1;1;1;3;1;0;1;2;1;0;0.63664;NaN
JS;0;1;1;0;8;1;0;NaN;3;0;1;0.60574;NaN
JS;0;1;1;0;8;1;1;NaN;4;1;1;0.57281;NaN
JS;0;1;1;0;7;2;0;NaN;3;0;1;0.60447;NaN
JS;0;1;1;0;6;1;1;NaN;1;0;0;0.62183;NaN
JS;0;1;1;1;2;3;0;0;3;1;0;0.59791;NaN
JS;0;1;1;1;5;2;1;NaN;4;0;0;0.62843;NaN
JS;0;1;1;0;7;3;0;NaN;1;0;1;0.60501;NaN
JS;0;1;1;0;8;5;1;NaN;2;0;0;0.64656;NaN
JS;0;1;1;0;7;4;0;NaN;2;0;1;0.58985;NaN
JS;0;1;1;1;2;3;0;0;1;0;1;0.63019;NaN
JS;0;1;1;0;8;2;0;NaN;2;0;1;0.65779;NaN
JS;0;1;1;0;9;1;0;NaN;1;0;1;0.58048;NaN
JS;0;1;1;1;3;4;1;NaN;5;1;1;0.62044;NaN
JS;0;1;1;0;8;5;1;NaN;5;1;1;0.61817;NaN
JS;0;1;1;0;6;1;0;NaN;2;0;1;0.66072;NaN
JS;0;1;1;1;5;2;1;NaN;1;0;0;0.56073;NaN
JS;0;1;1;0;9;3;1;NaN;3;0;0;0.57266;NaN
JS;0;1;1;1;4;1;0;1;2;1;0;0.65215;NaN
JS;0;1;1;0;7;3;1;NaN;3;1;1;0.59032;NaN
JS;0;1;1;1;3;5;0;0;3;1;0;0.59632;NaN
JS;0;1;1;0;9;1;0;NaN;2;0;1;0.54935;NaN
JS;0;1;1;0;7;4;0;NaN;1;1;0;0.58174;NaN
JS;0;1;1;1;2;1;1;NaN;5;1;1;0.60576;NaN
JS;0;1;1;1;1;3;1;NaN;5;1;1;0.62076;NaN
JS;0;1;1;1;3;1;0;1;2;1;0;0.62092;NaN
JS;0;1;1;1;2;2;1;NaN;2;1;1;0.59697;NaN
JS;0;1;1;0;9;5;1;NaN;5;1;1;0.59024;NaN
JS;0;1;1;1;5;2;1;NaN;2;1;1;0.60409;NaN
JS;0;1;1;0;6;3;0;NaN;3;0;1;0.57353;NaN
