Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time
HH;0;2;1;0;9;1;0;NaN;2;0;1;0.47154
HH;0;2;1;0;7;4;1;NaN;1;1;1;0.5233
HH;0;2;1;1;1;5;0;0;2;0;1;0.52973
HH;0;2;1;1;3;1;0;0;3;0;1;0.51461
HH;0;2;1;0;8;5;0;NaN;4;0;1;0.63191
HH;0;2;1;0;9;3;0;NaN;6;1;0;0.55064
HH;0;2;1;0;9;3;0;NaN;3;0;1;0.43497
HH;0;2;1;0;7;5;0;NaN;1;0;1;0.50183
HH;0;2;1;1;5;5;0;1;3;0;1;0.52969
HH;0;2;1;1;1;4;1;NaN;2;1;1;0.65502
HH;0;2;1;0;7;5;0;NaN;1;0;1;0.54172
HH;0;2;1;1;2;4;0;1;1;0;1;0.52705
HH;0;2;1;1;3;1;1;NaN;1;1;1;0.57251
HH;0;2;1;1;1;2;0;0;2;0;1;0.49901
HH;0;2;1;1;5;1;0;1;2;0;1;0.60736
HH;0;2;1;0;7;5;1;NaN;1;0;0;0.52088
HH;0;2;1;0;10;4;1;NaN;3;1;1;0.54176
HH;0;2;1;1;5;5;0;1;1;0;1;0.54422
HH;0;2;1;0;7;3;1;NaN;4;1;1;0.59714
HH;0;2;1;0;10;5;0;NaN;2;0;1;0.48773
HH;0;2;1;0;8;1;0;NaN;4;0;1;0.51701
HH;0;2;1;0;10;3;1;NaN;3;0;0;0.4503
HH;0;2;1;0;7;1;1;NaN;4;1;1;0.52761
HH;0;2;1;1;5;5;1;NaN;4;0;0;0.63657
HH;0;2;1;0;9;3;0;NaN;1;0;1;0.53507
HH;0;2;1;0;7;2;1;NaN;3;1;1;0.62001
HH;0;2;1;0;9;2;0;NaN;6;0;1;0.63408
HH;0;2;1;1;2;4;1;NaN;4;0;0;0.82721
HH;0;2;1;1;5;5;0;1;2;0;1;0.41534
HH;0;2;1;1;2;3;1;NaN;5;1;1;0.52049
HH;0;2;1;1;4;1;0;1;3;0;1;0.52348
HH;0;2;1;0;8;4;1;NaN;4;0;0;0.49672
HH;0;2;1;1;5;3;1;NaN;4;0;0;0.58161
HH;0;2;1;0;7;3;0;NaN;1;0;1;0.6886
HH;0;2;1;1;3;3;1;NaN;3;1;1;0.50581
HH;1;1;0;1;2;1;1;NaN;1;1;1;1.0434
HH;1;1;0;0;3;1;0;NaN;3;0;1;0.76953
HH;1;1;0;0;3;3;1;NaN;4;1;1;0.79002
HH;1;1;0;0;4;1;0;NaN;5;1;0;0.75313
HH;1;1;0;0;4;1;1;NaN;1;0;0;0.61964
HH;1;1;0;0;4;2;1;NaN;2;1;1;0.59327
HH;1;1;0;1;1;2;1;NaN;3;0;0;0.91945
HH;1;1;0;0;4;2;0;NaN;1;1;0;0.62385
HH;1;1;0;0;3;2;0;NaN;3;0;1;0.9245
HH;1;1;0;0;3;3;0;NaN;3;1;0;0.43838
HH;1;1;0;1;2;3;0;1;3;1;0;0.47433
HH;1;1;0;0;3;3;0;NaN;6;0;1;1.1703
HH;1;1;0;1;2;1;1;NaN;4;0;0;1.2127
HH;1;1;0;0;3;1;0;NaN;6;0;1;1.1651
HH;1;1;0;0;3;3;0;NaN;6;1;0;0.67936
HH;1;1;0;1;1;1;1;NaN;5;1;1;0.42101
HH;1;1;0;0;3;1;1;NaN;1;1;1;1.3322
HH;1;1;0;0;4;2;0;NaN;3;0;1;0.89297
HH;1;1;0;1;1;1;0;1;2;1;0;0.87593
HH;1;1;0;1;1;1;1;NaN;1;1;1;1.2991
HH;1;1;0;1;2;1;0;1;1;1;0;0.67811
HH;1;1;0;0;4;3;0;NaN;1;0;1;0.84842
HH;1;1;0;0;4;2;1;NaN;5;1;1;0.63672
HH;1;1;0;0;3;1;0;NaN;3;1;0;0.92991
HH;1;1;0;1;2;2;1;NaN;5;1;1;0.81026
HH;1;1;0;0;3;2;1;NaN;3;0;0;1.4134
HH;1;1;0;1;1;2;0;1;3;0;1;1.2758
HH;1;1;0;0;4;1;1;NaN;5;1;1;0.59888
HH;1;1;0;1;2;2;0;0;1;0;1;1.1725
HH;1;1;0;1;2;3;0;0;1;0;1;0.76456
HH;1;1;0;0;3;3;0;NaN;1;0;1;0.93744
HH;1;1;0;0;4;2;0;NaN;5;0;1;0.85528
HH;1;1;0;0;3;3;0;NaN;2;0;1;0.71451
HH;1;1;0;1;2;2;1;NaN;2;0;0;0.94097
HH;1;1;0;0;3;3;1;NaN;4;0;0;1.2603
HH;1;1;0;0;3;2;1;NaN;2;1;1;0.69242
HH;1;1;0;0;3;2;1;NaN;2;1;1;0.67121
HH;1;1;0;1;1;3;0;0;1;NaN;NaN;NaN
HH;1;1;0;0;4;2;0;NaN;6;1;0;1.0542
HH;1;1;0;0;4;3;1;NaN;1;0;0;0.76231
HH;1;1;0;0;3;2;0;NaN;5;0;1;1.3575
HH;1;1;0;1;1;2;1;NaN;2;1;1;0.57572
HH;1;1;0;0;4;3;1;NaN;4;0;0;0.42429
HH;1;1;0;1;1;1;0;1;3;1;0;0.47224
HH;1;1;0;0;3;2;1;NaN;4;0;0;1.0612
HH;1;1;0;1;1;2;1;NaN;2;0;0;1.3919
HH;1;1;0;0;3;2;1;NaN;1;1;1;0.8187
HH;1;1;0;0;4;3;0;NaN;3;1;0;0.9293
HH;1;1;0;1;2;1;0;1;2;1;0;0.84611
HH;1;1;0;0;4;1;0;NaN;4;0;1;0.81386
HH;1;1;0;1;1;1;0;1;3;0;1;0.81105
HH;1;1;0;0;4;2;1;NaN;3;1;1;1.1286
HH;1;1;0;0;3;2;1;NaN;1;0;0;0.75744
HH;1;1;0;1;1;3;1;NaN;3;0;0;1.3949
HH;1;1;0;0;4;3;0;NaN;5;0;1;0.77931
HH;1;1;0;1;2;3;0;0;2;0;1;0.69176
HH;1;1;0;0;4;2;1;NaN;4;1;1;0.96216
HH;1;1;0;0;3;3;0;NaN;4;0;1;0.71211
HH;1;1;0;1;1;1;0;1;1;0;1;0.90997
HH;1;1;0;1;2;2;1;NaN;1;1;1;0.56834
HH;1;1;0;1;2;2;1;NaN;2;1;1;0.70158
HH;1;1;0;1;2;1;1;NaN;5;1;1;0.69834
HH;1;1;0;1;1;3;1;NaN;4;1;1;0.44131
HH;1;1;0;0;4;2;1;NaN;3;NaN;NaN;NaN
HH;1;1;0;1;2;2;0;0;3;1;0;0.96976
HH;1;1;0;0;4;1;1;NaN;1;0;0;1.3062
HH;1;1;0;1;2;2;0;0;2;0;1;0.7479
HH;1;1;0;1;1;3;0;1;2;1;0;0.68744
HH;1;1;0;0;4;3;1;NaN;2;0;0;0.58272
HH;1;1;0;0;3;1;1;NaN;2;1;1;0.60699
HH;1;1;0;0;4;2;0;NaN;4;1;0;0.62203
HH;1;1;0;0;3;3;1;NaN;5;1;1;0.65377
HH;1;1;0;1;1;3;1;NaN;1;1;1;0.7561
HH;1;1;0;0;4;3;0;NaN;2;0;1;0.6297
HH;1;1;0;1;1;3;0;0;1;1;0;0.91488
HH;1;1;0;1;1;2;0;1;1;1;0;0.65669
HH;1;1;0;0;4;3;1;NaN;3;1;1;0.78298
HH;1;1;0;1;1;1;1;NaN;4;0;0;0.7795
HH;1;1;0;0;4;3;1;NaN;5;1;1;0.91765
HH;1;1;0;1;1;3;1;NaN;4;1;1;0.55398
HH;1;1;0;1;2;1;1;NaN;5;1;1;0.61945
HH;1;1;0;1;2;2;1;NaN;3;1;1;0.64923
HH;1;1;0;0;4;2;0;NaN;5;1;0;0.60305
HH;1;1;0;0;3;1;0;NaN;4;1;0;0.66366
HH;1;1;0;1;2;1;1;NaN;1;1;1;0.62348
HH;1;1;0;1;2;1;1;NaN;2;1;1;0.64823
HH;1;1;0;0;4;1;1;NaN;4;1;1;0.6625
HH;1;1;0;0;3;1;1;NaN;4;1;1;0.63731
HH;1;1;0;1;1;1;1;NaN;3;1;1;0.88167
HH;1;1;0;0;3;3;1;NaN;1;1;1;0.46728
HH;1;1;0;1;2;2;0;1;1;1;0;1.1192
HH;1;1;0;0;4;3;0;NaN;4;0;1;1.2045
HH;1;1;0;1;1;2;1;NaN;1;1;1;0.76045
HH;1;1;0;1;1;3;0;1;1;1;0;0.70749
HH;1;1;0;0;4;1;1;NaN;5;1;1;1.1339
HH;1;1;0;1;1;3;0;0;2;0;1;1.0822
HH;1;1;0;1;2;3;1;NaN;3;1;1;0.7948
HH;1;1;0;1;2;2;0;1;1;1;0;0.89191
HH;1;1;0;0;3;1;0;NaN;5;0;1;1.2333
HH;1;1;0;1;1;2;1;NaN;1;1;1;1.1967
HH;1;1;0;1;2;2;1;NaN;3;1;1;0.65211
HH;1;1;0;1;2;3;0;0;3;0;1;0.6669
HH;1;1;0;1;1;2;0;0;3;0;1;0.84931
HH;1;1;0;1;2;2;0;1;3;1;0;0.81539
HH;1;1;0;1;1;2;1;NaN;3;1;1;1.1685
HH;1;1;0;1;1;1;0;0;1;0;1;0.72438
HH;1;1;0;1;1;1;0;1;1;1;0;696
HH;1;1;0;0;4;3;0;NaN;6;1;0;0.73418
HH;1;1;0;0;4;2;1;NaN;1;0;0;0.6952
HH;1;1;0;1;2;3;1;NaN;2;1;1;0.56954
HH;1;1;0;1;2;1;1;NaN;4;0;0;0.83975
HH;1;1;0;1;1;2;0;0;1;0;1;0.82198
HH;1;1;0;1;2;1;0;1;3;0;1;1.3511
HH;1;1;0;0;4;1;1;NaN;2;0;0;1.3297
HH;1;1;0;0;3;2;0;NaN;4;0;1;1.0945
HH;1;1;0;0;4;2;1;NaN;2;1;1;0.62065
HH;1;1;0;1;1;1;1;NaN;1;1;1;0.88289
HH;1;1;0;0;3;1;1;NaN;4;1;1;0.57222
HH;1;1;0;1;1;2;0;1;1;0;1;1.1058
HH;1;1;0;0;3;3;0;NaN;1;0;1;1.282
HH;1;1;0;1;1;3;1;NaN;5;1;1;0.53507
HH;1;1;0;0;3;2;1;NaN;5;1;1;0.99011
HH;1;1;0;0;4;1;0;NaN;1;1;0;0.92621
HH;1;1;0;1;2;1;0;1;1;0;1;1.3826
HH;1;1;0;0;4;3;0;NaN;1;NaN;NaN;NaN
HH;1;1;0;0;3;1;1;NaN;5;1;1;1.0849
HH;1;1;0;1;1;2;1;NaN;4;0;0;0.89003
HH;1;1;0;0;3;1;1;NaN;5;1;1;0.51531
HH;1;1;0;0;4;1;0;NaN;3;0;1;0.51784
HH;1;1;0;1;2;1;1;NaN;3;1;1;0.87035
HH;1;1;0;0;4;3;0;NaN;6;0;1;0.57205
HH;1;1;0;1;1;3;0;1;3;0;1;0.96971
HH;1;1;0;1;2;3;0;0;2;0;1;0.76923
HH;1;1;0;0;3;2;1;NaN;2;1;1;0.5066
HH;1;1;0;0;3;3;1;NaN;5;0;0;0.92625
HH;1;1;0;1;1;2;0;0;3;0;1;1.0459
HH;1;1;0;0;4;2;0;NaN;2;0;1;1.3156
HH;1;1;0;1;2;3;1;NaN;3;1;1;0.38875
HH;1;1;0;1;1;1;0;0;2;0;1;1.0348
HH;1;1;0;1;2;1;0;0;3;0;1;0.5988
HH;1;1;0;1;2;1;0;0;1;0;1;1.0489
HH;1;1;0;0;4;1;1;NaN;3;1;1;0.68607
HH;1;1;0;1;2;1;0;1;2;0;1;1.1959
HH;1;1;0;1;2;3;1;NaN;5;1;1;0.91138
HH;1;1;0;0;3;3;1;NaN;2;0;0;1.2092
HH;1;1;0;1;1;3;0;0;3;1;0;1.0562
HH;1;1;0;1;1;1;1;NaN;4;NaN;NaN;NaN
HH;1;1;0;0;3;1;1;NaN;1;1;1;1.1554
HH;1;1;0;0;4;2;0;NaN;4;0;1;1.0572
HH;1;1;0;1;1;3;0;0;2;1;0;1.2593
HH;1;1;0;1;2;2;0;1;2;1;0;0.85949
HH;1;1;0;1;1;2;0;0;2;1;0;0.92864
HH;1;1;0;0;3;1;0;NaN;2;1;0;0.99996
HH;1;1;0;1;1;3;1;NaN;3;0;0;0.79402
HH;1;1;0;0;4;1;0;NaN;1;0;1;0.74212
HH;1;1;0;1;2;2;0;0;3;0;1;0.6611
HH;1;1;0;1;2;3;1;NaN;4;1;1;0.81734
HH;1;1;0;1;1;1;1;NaN;2;1;1;0.93448
HH;1;1;0;0;3;2;0;NaN;1;1;0;0.7539
HH;1;1;0;1;2;3;1;NaN;1;1;1;0.62783
HH;1;1;0;1;2;3;1;NaN;4;0;0;0.7995
HH;1;1;0;0;3;2;0;NaN;5;0;1;0.74952
HH;1;1;0;1;2;3;0;1;1;1;0;0.58707
HH;1;1;0;1;1;1;0;0;3;0;1;0.67778
HH;1;1;0;0;3;3;1;NaN;3;0;0;1.2915
HH;1;1;0;0;3;3;0;NaN;5;0;1;0.71361
HH;1;1;0;0;3;1;1;NaN;3;1;1;1.097
HH;1;1;0;0;3;1;0;NaN;1;0;1;0.68678
HH;1;1;0;0;4;3;1;NaN;3;1;1;0.75414
HH;1;1;0;0;3;1;0;NaN;1;0;1;0.63015
HH;1;1;0;0;4;1;0;NaN;6;1;0;0.88839
HH;1;1;0;1;1;3;1;NaN;2;1;1;0.65761
HH;1;1;0;1;2;2;1;NaN;4;1;1;0.61151
HH;1;1;0;0;3;3;1;NaN;3;1;1;0.57807
HH;1;1;0;1;2;2;1;NaN;2;1;1;0.51625
HH;1;1;0;0;3;2;0;NaN;2;1;0;0.43523
HH;1;1;0;0;4;1;0;NaN;2;0;1;1.4069
HH;1;1;0;0;4;2;1;NaN;1;0;0;0.58956
HH;1;1;0;1;2;3;0;0;1;0;1;0.6238
HH;1;1;0;0;3;2;1;NaN;3;1;1;1.0095
HH;1;1;0;1;2;3;1;NaN;5;1;1;0.67903
HH;1;1;0;1;1;3;1;NaN;5;1;1;0.94033
HH;1;1;0;1;1;2;0;1;2;0;1;1.2347
HH;1;1;0;0;3;2;0;NaN;4;0;1;0.76725
HH;1;1;0;1;1;1;0;1;2;0;1;1.0737
HH;1;1;0;0;4;2;1;NaN;2;0;0;0.59694
HH;1;1;0;0;4;3;1;NaN;5;1;1;0.5721
HH;1;1;0;0;4;3;1;NaN;4;0;0;0.97032
HH;1;1;0;0;4;1;1;NaN;4;1;1;1.0722
HH;1;1;0;1;1;2;1;NaN;2;NaN;NaN;NaN
HH;1;1;0;1;2;3;0;1;2;1;0;904
HH;1;1;0;0;4;1;0;NaN;2;0;1;0.6852
HH;1;1;0;0;3;1;0;NaN;2;1;0;0.82656
HH;1;1;0;1;2;2;1;NaN;1;1;1;0.62725
HH;1;1;0;1;1;2;1;NaN;5;1;1;0.89102
HH;1;1;0;1;2;1;0;0;2;0;1;0.79181
HH;1;1;0;1;2;1;0;1;3;0;1;0.58489
HH;1;1;0;0;3;2;0;NaN;6;1;0;1.2481
HH;1;1;0;1;1;1;1;NaN;5;1;1;1.043
HH;1;1;0;0;4;1;0;NaN;3;0;1;0.93362
HH;1;1;1;1;1;2;1;NaN;5;1;1;0.72123
HH;1;1;1;1;1;5;1;NaN;5;1;1;664
HH;1;1;1;1;1;5;0;1;2;0;1;0.90925
HH;1;1;1;0;8;5;0;NaN;1;0;1;0.86403
HH;1;1;1;1;4;3;1;NaN;2;1;1;0.48542
HH;1;1;1;0;10;1;1;NaN;1;1;1;0.88858
HH;1;1;1;1;3;4;0;1;3;NaN;NaN;NaN
HH;1;1;1;1;4;5;1;NaN;5;1;1;0.69729
HH;1;1;1;0;7;2;1;NaN;2;0;0;0.67121
HH;1;1;1;1;1;2;0;0;2;0;1;0.72743
HH;1;1;1;0;8;3;1;NaN;3;1;1;0.44427
HH;1;1;1;0;7;3;1;NaN;4;1;1;0.42873
HH;1;1;1;1;1;3;0;1;3;0;1;0.67613
HH;1;1;1;0;8;5;0;NaN;5;0;1;0.57936
HH;1;1;1;0;10;4;0;NaN;4;1;0;0.72146
HH;1;1;1;0;6;1;1;NaN;3;1;1;0.85786
HH;1;1;1;0;6;4;1;NaN;4;0;0;0.80409
HH;1;1;1;0;9;4;1;NaN;5;1;1;0.72405
HH;1;1;1;0;6;2;1;NaN;5;1;1;0.73205
HH;1;1;1;0;10;2;0;NaN;1;0;1;0.99633
HH;1;1;1;0;9;3;1;NaN;2;0;0;0.84102
HH;1;1;1;1;3;1;0;0;3;0;1;0.68347
HH;1;1;1;0;10;5;1;NaN;5;1;1;0.71735
HH;1;1;1;1;5;5;1;NaN;2;1;1;0.65925
HH;1;1;1;1;2;5;1;NaN;1;0;0;0.61402
HH;1;1;1;1;3;3;1;NaN;5;1;1;0.4992
HH;1;1;1;1;1;1;1;NaN;2;1;1;0.81261
HH;1;1;1;1;3;3;1;NaN;3;1;1;0.89326
HH;1;1;1;0;6;4;1;NaN;1;0;0;0.66598
HH;1;1;1;1;4;5;1;NaN;3;1;1;0.64227
HH;1;1;1;1;5;1;0;0;2;0;1;0.6524
HH;1;1;1;0;9;4;0;NaN;1;0;1;0.82213
HH;1;1;1;0;10;4;1;NaN;2;1;1;0.80523
HH;1;1;1;1;2;3;0;1;1;1;0;0.87581
HH;1;1;1;1;3;4;1;NaN;5;1;1;0.47449
HH;1;1;1;0;9;4;0;NaN;4;0;1;0.59887
HH;1;1;1;1;3;3;0;1;2;0;1;0.69799
HH;1;1;1;0;7;3;0;NaN;6;0;1;0.6765
HH;1;1;1;0;9;4;1;NaN;3;0;0;0.71671
HH;1;1;1;1;1;1;0;1;1;NaN;NaN;NaN
HH;1;1;1;0;7;4;0;NaN;5;0;1;0.50313
HH;1;1;1;1;4;5;1;NaN;5;0;0;0.72953
HH;1;1;1;0;10;1;0;NaN;4;NaN;NaN;NaN
HH;1;1;1;0;7;1;0;NaN;2;0;1;0.89696
HH;1;1;1;0;6;2;0;NaN;3;0;1;0.73965
HH;1;1;1;0;9;3;1;NaN;1;1;1;0.4836
HH;1;1;1;1;4;1;0;0;3;1;0;0.88661
HH;1;1;1;0;9;2;0;NaN;4;1;0;0.73276
HH;1;1;1;0;7;4;1;NaN;4;0;0;0.83717
HH;1;1;1;1;3;2;0;0;3;1;0;0.93475
HH;1;1;1;0;7;3;0;NaN;4;1;0;0.67412
HH;1;1;1;1;2;3;1;NaN;3;1;1;0.67099
HH;1;1;1;0;9;1;0;NaN;1;0;1;0.99271
HH;1;1;1;0;8;1;1;NaN;1;1;1;0.76026
HH;1;1;1;0;9;5;0;NaN;1;0;1;0.72468
HH;1;1;1;1;5;1;0;0;3;0;1;0.73857
HH;1;1;1;0;8;5;0;NaN;4;0;1;0.63298
HH;1;1;1;1;2;3;1;NaN;2;1;1;0.47664
HH;1;1;1;1;3;1;1;NaN;1;1;1;0.76955
HH;1;1;1;0;10;3;1;NaN;3;0;0;0.89651
HH;1;1;1;1;3;3;0;1;1;0;1;0.91225
HH;1;1;1;0;8;4;1;NaN;3;0;0;0.68164
HH;1;1;1;0;10;2;0;NaN;4;NaN;NaN;NaN
HH;1;1;1;1;3;5;1;NaN;1;0;0;0.71636
HH;1;1;1;0;8;1;0;NaN;2;1;0;0.66931
HH;1;1;1;1;1;4;1;NaN;4;1;1;0.41349
HH;1;1;1;1;1;2;0;1;2;0;1;0.63836
HH;1;1;1;0;8;5;0;NaN;2;0;1;0.73362
HH;1;1;1;1;3;5;0;0;2;0;1;0.60191
HH;1;1;1;1;3;4;1;NaN;2;1;1;0.57961
HH;1;1;1;1;3;1;0;1;1;NaN;NaN;NaN
HH;1;1;1;0;10;2;0;NaN;2;0;1;0.67463
HH;1;1;1;1;1;5;1;NaN;5;1;1;0.73845
HH;1;1;1;0;9;3;1;NaN;1;1;1;0.80599
HH;1;1;1;0;6;5;1;NaN;4;0;0;0.65239
HH;1;1;1;1;3;1;0;0;1;0;1;0.60572
HH;1;1;1;1;1;4;0;1;2;0;1;0.77579
HH;1;1;1;1;5;1;0;1;3;0;1;0.60286
HH;1;1;1;1;3;3;0;0;2;1;0;0.80903
HH;1;1;1;0;9;1;0;NaN;6;1;0;0.9055
HH;1;1;1;1;4;4;0;0;3;0;1;0.99178
HH;1;1;1;0;9;5;0;NaN;2;0;1;0.77417
HH;1;1;1;1;3;5;1;NaN;5;1;1;0.4817
HH;1;1;1;1;2;3;0;1;1;0;1;0.78562
HH;1;1;1;1;1;3;1;NaN;4;1;1;0.94809
HH;1;1;1;1;4;3;0;0;3;0;1;0.87655
HH;1;1;1;0;7;5;0;NaN;6;0;1;0.72914
HH;1;1;1;0;6;3;1;NaN;5;1;1;0.58604
HH;1;1;1;1;3;1;1;NaN;1;1;1;0.62868
HH;1;1;1;1;5;5;1;NaN;5;1;1;0.57535
HH;1;1;1;1;4;4;1;NaN;1;1;1;0.5759
HH;1;1;1;1;1;2;1;NaN;1;1;1;0.44749
HH;1;1;1;1;5;2;1;NaN;3;1;1;0.3984
HH;1;1;1;1;3;2;0;0;2;1;0;0.028319
HH;1;1;1;1;3;2;1;NaN;2;1;1;0.99275
HH;1;1;1;1;4;5;1;NaN;1;1;1;0.67865
HH;1;1;1;0;8;1;1;NaN;5;1;1;0.77946
HH;1;1;1;1;4;3;1;NaN;1;NaN;NaN;NaN
HH;1;1;1;0;10;2;1;NaN;2;1;1;0.89306
HH;1;1;1;1;3;4;0;1;2;NaN;NaN;NaN
HH;1;1;1;0;9;4;0;NaN;1;0;1;0.87614
HH;1;1;1;0;6;3;0;NaN;6;1;0;0.91794
HH;1;1;1;0;6;5;0;NaN;1;0;1;0.64075
HH;1;1;1;0;6;3;0;NaN;3;0;1;0.66908
HH;1;1;1;1;4;2;0;1;1;0;1;0.89172
HH;1;1;1;0;9;3;0;NaN;1;0;1;0.89588
HH;1;1;1;1;4;3;0;0;2;0;1;0.66167
HH;1;1;1;1;2;3;0;1;3;NaN;NaN;NaN
HH;1;1;1;0;6;4;0;NaN;3;0;1;0.66284
HH;1;1;1;0;10;5;0;NaN;2;0;1;0.84711
HH;1;1;1;0;9;1;1;NaN;2;0;0;0.76284
HH;1;1;1;1;5;4;0;1;2;0;1;0.82481
HH;1;1;1;0;8;2;1;NaN;5;1;1;0.5863
HH;1;1;1;1;1;2;0;1;1;0;1;0.79292
HH;1;1;1;1;1;5;1;NaN;1;1;1;0.90546
HH;1;1;1;0;10;1;0;NaN;2;0;1;0.91071
HH;1;1;1;1;3;3;0;1;3;0;1;0.7066
HH;1;1;1;1;4;4;0;0;1;0;1;0.85889
HH;1;1;1;1;3;3;1;NaN;2;NaN;NaN;NaN
HH;1;1;1;1;3;4;1;NaN;2;0;0;0.49004
HH;1;1;1;1;2;3;1;NaN;4;1;1;0.87122
HH;1;1;1;1;5;5;0;0;3;1;0;0.97138
HH;1;1;1;1;4;2;1;NaN;2;1;1;0.95777
HH;1;1;1;0;7;4;0;NaN;4;0;1;0.55118
HH;1;1;1;0;8;3;0;NaN;2;0;1;0.82863
HH;1;1;1;1;4;1;0;1;2;1;0;0.92925
HH;1;1;1;1;3;2;0;1;1;1;0;0.62357
HH;1;1;1;1;5;5;1;NaN;5;1;1;0.62024
HH;1;1;1;0;10;3;0;NaN;5;0;1;0.78841
HH;1;1;1;1;3;5;0;1;2;0;1;0.63356
HH;1;1;1;0;6;1;1;NaN;5;1;1;0.57226
HH;1;1;1;1;2;5;1;NaN;2;0;0;0.81871
HH;1;1;1;0;6;5;1;NaN;4;0;0;0.87428
HH;1;1;1;1;4;4;1;NaN;3;1;1;0.88852
HH;1;1;1;0;8;1;0;NaN;1;1;0;0.82368
HH;1;1;1;0;9;2;0;NaN;5;0;1;0.70582
HH;1;1;1;1;4;5;0;1;1;1;0;0.88133
HH;1;1;1;1;4;3;0;1;3;0;1;0.90599
HH;1;1;1;1;3;1;1;NaN;1;1;1;0.57665
HH;1;1;1;0;10;5;0;NaN;4;0;1;0.70829
HH;1;1;1;0;6;5;0;NaN;2;0;1;0.73759
HH;1;1;1;0;7;2;1;NaN;5;1;1;0.84456
HH;1;1;1;1;5;1;0;1;2;NaN;NaN;NaN
HH;1;1;1;1;3;2;0;0;1;0;1;0.72504
HH;1;1;1;1;2;2;1;NaN;2;1;1;0.55846
HH;1;1;1;0;6;3;0;NaN;5;0;1;0.66551
HH;1;1;1;0;9;5;0;NaN;3;0;1;0.8653
HH;1;1;1;1;5;2;0;0;2;1;0;0.80796
HH;1;1;1;1;5;5;1;NaN;5;1;1;0.6605
HH;1;1;1;1;1;2;0;1;1;1;0;0.76927
HH;1;1;1;1;4;2;1;NaN;2;1;1;0.55075
HH;1;1;1;1;2;1;1;NaN;2;1;1;0.56736
HH;1;1;1;1;2;1;1;NaN;3;1;1;0.80385
HH;1;1;1;1;4;3;0;1;1;1;0;0.82339
HH;1;1;1;1;1;5;1;NaN;5;1;1;0.8116
HH;1;1;1;0;10;2;1;NaN;4;0;0;0.57563
HH;1;1;1;0;7;3;0;NaN;4;1;0;0.71515
HH;1;1;1;1;1;4;1;NaN;4;1;1;0.72649
HH;1;1;1;1;3;5;1;NaN;5;1;1;0.50851
HH;1;1;1;1;2;5;1;NaN;4;NaN;NaN;NaN
HH;1;1;1;1;4;2;0;1;3;0;1;0.59632
HH;1;1;1;0;6;5;1;NaN;5;1;1;0.82495
HH;1;1;1;1;2;5;1;NaN;5;0;0;0.97806
HH;1;1;1;1;5;1;0;0;3;NaN;NaN;NaN
HH;1;1;1;0;10;5;1;NaN;4;0;0;0.86905
HH;1;1;1;1;1;4;0;1;1;0;1;0.68958
HH;1;1;1;0;6;4;0;NaN;6;1;0;0.7699
HH;1;1;1;0;6;1;1;NaN;2;0;0;0.77641
HH;1;1;1;0;10;3;1;NaN;5;1;1;0.69789
HH;1;1;1;1;4;4;0;0;3;0;1;0.63969
HH;1;1;1;1;5;1;1;NaN;5;1;1;0.70152
HH;1;1;1;1;2;4;1;NaN;5;1;1;0.66729
HH;1;1;1;1;5;3;0;1;2;0;1;0.68503
HH;1;1;1;1;5;4;0;0;3;1;0;0.88386
HH;1;1;1;1;2;5;1;NaN;5;1;1;0.72206
HH;1;1;1;0;10;1;0;NaN;6;0;1;0.58396
HH;1;1;1;1;3;1;0;1;1;1;0;0.66557
HH;1;1;1;1;1;4;1;NaN;4;1;1;0.56282
HH;1;1;1;1;4;2;0;0;1;0;1;0.75436
HH;1;1;1;1;2;1;1;NaN;1;1;1;0.51831
HH;1;1;1;1;3;3;1;NaN;4;1;1;0.8613
HH;1;1;1;1;4;3;0;1;3;0;1;0.84659
HH;1;1;1;1;1;4;1;NaN;4;1;1;0.8511
HH;1;1;1;0;6;3;0;NaN;6;1;0;0.97674
HH;1;1;1;1;3;3;1;NaN;5;1;1;0.60768
HH;1;1;1;1;2;1;0;1;1;0;1;0.59056
HH;1;1;1;0;7;2;1;NaN;4;1;1;0.71943
HH;1;1;1;1;4;4;0;0;2;0;1;0.90627
HH;1;1;1;0;9;5;1;NaN;1;1;1;0.6301
HH;1;1;1;1;4;2;0;0;1;0;1;0.85878
HH;1;1;1;1;5;1;1;NaN;4;1;1;0.71594
HH;1;1;1;1;3;2;1;NaN;1;1;1;0.69734
HH;1;1;1;1;1;2;1;NaN;2;0;0;0.84513
HH;1;1;1;0;10;1;0;NaN;5;0;1;0.78431
HH;1;1;1;0;7;2;0;NaN;3;1;0;0.62526
HH;1;1;1;0;10;5;1;NaN;1;0;0;0.80705
HH;1;1;1;0;10;5;0;NaN;5;0;1;0.74704
HH;1;1;1;0;8;4;1;NaN;2;0;0;0.67409
HH;1;1;1;0;10;1;0;NaN;3;0;1;0.63387
HH;1;1;1;0;6;5;1;NaN;2;0;0;0.64207
HH;1;1;1;1;5;2;0;0;2;0;1;0.62368
HH;1;1;1;1;2;3;0;0;1;0;1;0.5237
HH;1;1;1;0;6;4;1;NaN;4;1;1;0.62609
HH;1;1;1;1;2;4;1;NaN;5;1;1;0.57743
HH;1;1;1;0;6;1;1;NaN;4;0;0;0.69488
HH;1;1;1;1;1;2;0;0;3;0;1;0.82068
